dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1601434800,2020-09-30 03:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,284.02,,282.93,283.59,283.5,284.8,1017,,,93,1.46,2,,,,,,0,800,Clear,sky is clear,01n
1601438400,2020-09-30 04:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,283.77,,282.85,283.34,283.15,284.56,1017,,,94,1.24,360,,,,,,1,800,Clear,sky is clear,01n
1601442000,2020-09-30 05:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,283.32,,282.24,282.82,282.7,284.11,1017,,,93,1.24,359,,,,,,1,800,Clear,sky is clear,01n
1601445600,2020-09-30 06:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,283.6,,282.03,283.05,282.5,284.1,1018,,,90,1.11,353,,,,,,1,800,Clear,sky is clear,01n
1601449200,2020-09-30 07:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,284.28,,282.7,283.8,283.3,284.84,1018,,,90,1.31,346,,,,,,1,800,Clear,sky is clear,01d
1601452800,2020-09-30 08:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,287.07,,284.77,286.76,286.23,287.65,1018,,,86,1.66,341,,,,,,1,800,Clear,sky is clear,01d
1601456400,2020-09-30 09:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.98,,285.53,289.68,289.12,291.14,1018,,,75,1.64,325,,,,,,4,800,Clear,sky is clear,01d
1601460000,2020-09-30 10:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,293.13,,287.72,293.04,292.33,293.85,1018,,,71,1.81,296,,,,,,6,800,Clear,sky is clear,01d
1601463600,2020-09-30 11:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,293.41,,287.77,293.32,292.53,294.35,1018,,,70,2.97,296,,,,,,8,800,Clear,sky is clear,01d
1601467200,2020-09-30 12:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,293.69,,287.12,293.52,292.67,294.61,1018,,,66,2.95,294,,,,,,4,800,Clear,sky is clear,01d
1601470800,2020-09-30 13:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,293.78,,287.21,293.62,292.77,294.74,1018,,,66,3.58,292,,,,,,5,800,Clear,sky is clear,01d
1601474400,2020-09-30 14:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,293.41,,286.39,293.16,292.26,294.43,1018,,,64,4.06,296,,,,,,15,801,Clouds,few clouds,02d
1601478000,2020-09-30 15:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,293.21,,286.2,292.94,292.6,293.8,1017,,,64,3.59,295,,,,,,32,802,Clouds,scattered clouds,03d
1601481600,2020-09-30 16:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,292.33,,285.6,292,291.81,292.86,1017,,,65,3.67,293,,,,,,67,803,Clouds,broken clouds,04d
1601485200,2020-09-30 17:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,291.05,,285.51,290.72,290.59,291.37,1018,,,70,3.41,292,,,,,,94,804,Clouds,overcast clouds,04d
1601488800,2020-09-30 18:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.9,,285.45,289.59,289.48,290.2,1018,,,75,2.17,281,,,,,,92,804,Clouds,overcast clouds,04d
1601492400,2020-09-30 19:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,288.68,,284.86,288.33,288.32,289.14,1018,,,78,1.3,262,,,,,,96,804,Clouds,overcast clouds,04n
1601496000,2020-09-30 20:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,288.22,,284.99,287.9,287.63,288.95,1018,,,81,1.02,218,,,,,,88,804,Clouds,overcast clouds,04n
1601499600,2020-09-30 21:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,288.33,,285.28,288.04,287.65,289.09,1018,,,82,1.54,186,,,,,,95,804,Clouds,overcast clouds,04n
1601503200,2020-09-30 22:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,287.98,,284.57,287.61,287.28,288.76,1018,,,80,1.53,164,,,,,,99,804,Clouds,overcast clouds,04n
1601506800,2020-09-30 23:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,288.45,,285.21,288.15,287.98,289.04,1017,,,81,2.1,164,,,,,,100,804,Clouds,overcast clouds,04n
1601510400,2020-10-01 00:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,288.89,,286.01,288.69,287.81,289.48,1017,,,83,2.15,175,,,,,,100,804,Clouds,overcast clouds,04n
1601514000,2020-10-01 01:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,288.83,,286.85,288.75,287.25,289.25,1016,,,88,2.05,191,,0.39,,,,100,500,Rain,light rain,10n
1601517600,2020-10-01 02:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,287.94,,285.97,287.77,285.93,289,1016,,,88,1.65,232,,0.6,,,,100,500,Rain,light rain,10n
1601521200,2020-10-01 03:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,288.1,,286.13,287.95,286.7,288.48,1016,,,88,1.53,285,,0.41,,,,92,500,Rain,light rain,10n
1601524800,2020-10-01 04:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,287.69,,285.55,287.47,287.25,287.79,1015,,,87,1.65,308,,0.12,,,,61,500,Rain,light rain,10n
1601528400,2020-10-01 05:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,287.65,,285.51,287.43,287.25,287.77,1015,,,87,1.54,307,,,,,,55,803,Clouds,broken clouds,04n
1601532000,2020-10-01 06:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,287.09,,284.96,286.81,287,287.25,1015,,,87,1.59,299,,,,,,32,802,Clouds,scattered clouds,03n
1601535600,2020-10-01 07:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,286.73,,284.61,286.42,286.6,287.25,1016,,,87,1.26,297,,,,,,52,803,Clouds,broken clouds,04d
1601539200,2020-10-01 08:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,287.9,,285.93,287.73,287.25,288.31,1016,,,88,1.56,305,,,,,,74,803,Clouds,broken clouds,04d
1601542800,2020-10-01 09:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,288.96,,286.98,288.89,288.36,289.4,1016,,,88,1.84,311,,,,,,85,804,Clouds,overcast clouds,04d
1601546400,2020-10-01 10:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,290.14,,287.6,290.11,289.48,290.51,1017,,,85,2.29,306,,,,,,87,804,Clouds,overcast clouds,04d
1601550000,2020-10-01 11:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,290.63,,286.36,290.42,290.36,290.93,1016,,,76,2.53,293,,0.14,,,,89,500,Rain,light rain,10d
1601553600,2020-10-01 12:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,291.52,,286.39,291.29,291.31,291.82,1016,,,72,3.42,279,,,,,,71,803,Clouds,broken clouds,04d
1601557200,2020-10-01 13:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,291.76,,286.83,291.58,291.59,292.04,1015,,,73,4.06,273,,,,,,85,804,Clouds,overcast clouds,04d
1601560800,2020-10-01 14:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,291.97,,286.61,291.76,291.7,292.19,1015,,,71,4.51,275,,,,,,99,804,Clouds,overcast clouds,04d
1601564400,2020-10-01 15:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,291.7,,287.39,291.59,290.59,291.92,1014,,,76,4.71,273,,,,,,100,804,Clouds,overcast clouds,04d
1601568000,2020-10-01 16:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,291.24,,286.33,291.01,290.03,291.51,1014,,,73,4.72,262,,,,,,100,804,Clouds,overcast clouds,04d
1601571600,2020-10-01 17:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,290.28,,287,290.16,289.48,290.59,1013,,,81,4.5,248,,,,,,100,804,Clouds,overcast clouds,04d
1601575200,2020-10-01 18:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.57,,285.92,289.33,288.92,289.88,1013,,,79,4.27,237,,,,,,100,804,Clouds,overcast clouds,04d
1601578800,2020-10-01 19:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.14,,285.7,288.88,288.73,289.47,1012,,,80,4.58,225,,0.15,,,,100,500,Rain,light rain,10n
1601582400,2020-10-01 20:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,288.92,,286.94,288.85,287.81,289.15,1011,,,88,5.24,223,,0.91,,,,100,500,Rain,light rain,10n
1601586000,2020-10-01 21:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,288.87,,286.71,288.77,287.81,289.48,1010,,,87,5.9,224,,1.1,,,,100,501,Rain,moderate rain,10n
1601589600,2020-10-01 22:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.63,,287.46,289.61,288.36,290.3,1009,,,87,6.58,240,,1.76,,,,100,501,Rain,moderate rain,10n
1601593200,2020-10-01 23:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.91,,287.74,289.91,288.59,291.15,1007,,,87,7.75,257,,2.07,,,,100,501,Rain,moderate rain,10n
1601596800,2020-10-02 00:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,290.44,,288.26,290.5,289.48,290.83,1006,,,87,8.35,267,,2.2,,,,100,501,Rain,moderate rain,10n
1601600400,2020-10-02 01:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,290.41,,288.23,290.46,289.48,290.8,1004,,,87,8.39,270,,1.34,,,,100,501,Rain,moderate rain,10n
1601604000,2020-10-02 02:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,290.4,,288.22,290.45,289.48,290.75,1004,,,87,8.05,284,,1.35,,,,100,501,Rain,moderate rain,10n
1601607600,2020-10-02 03:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.95,,287.78,289.96,289.48,290.12,1003,,,87,7.38,289,,0.91,,,,100,500,Rain,light rain,10n
1601611200,2020-10-02 04:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,288.96,,286.8,288.87,288.36,289.11,1002,,,87,7.36,293,,0.9,,,,100,500,Rain,light rain,10n
1601614800,2020-10-02 05:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,287.9,,285.93,287.73,287.81,288.05,1002,,,88,7.56,299,,0.48,,,,100,500,Rain,light rain,10n
1601618400,2020-10-02 06:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,287.08,,285.3,286.85,286.7,287.18,1002,,,89,7.32,307,,0.21,,,,98,500,Rain,light rain,10n
1601622000,2020-10-02 07:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,286.36,,284.59,286.06,285.59,286.52,1003,,,89,7.17,315,,0.16,,,,94,500,Rain,light rain,10d
1601625600,2020-10-02 08:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,285.56,,283.8,285.18,285.03,285.75,1004,,,89,6.89,318,,0.28,,,,81,500,Rain,light rain,10d
1601629200,2020-10-02 09:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,286.34,,283.88,285.93,285.59,286.81,1004,,,85,6.42,317,,0.16,,,,74,500,Rain,light rain,10d
1601632800,2020-10-02 10:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,286.76,,282.81,286.19,286.14,287.09,1005,,,77,5.89,313,,,,,,52,803,Clouds,broken clouds,04d
1601636400,2020-10-02 11:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,286.61,,282.47,286,284.88,287.78,1005,,,76,6.12,310,,,,,,27,802,Clouds,scattered clouds,03d
1601640000,2020-10-02 12:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,286.84,,282.89,286.28,286.76,287.25,1005,,,77,6.99,312,,0.14,,,,47,500,Rain,light rain,10d
1601643600,2020-10-02 13:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,287.35,,279.95,286.42,286.97,287.81,1005,,,61,7.5,314,,,,,,42,802,Clouds,scattered clouds,03d
1601647200,2020-10-02 14:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,287.66,,284.07,287.23,285.59,288.24,1006,,,79,7.85,312,,0.23,,,,50,500,Rain,light rain,10d
1601650800,2020-10-02 15:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,287.55,,283.18,287,287.25,287.71,1006,,,75,7.27,308,,0.15,,,,49,500,Rain,light rain,10d
1601654400,2020-10-02 16:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,287.23,,284.39,286.86,286.14,287.47,1006,,,83,6.99,312,,0.16,,,,34,500,Rain,light rain,10d
1601658000,2020-10-02 17:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,287.07,,283.3,286.55,286.7,287.27,1006,,,78,6.52,316,,0.4,,,,29,500,Rain,light rain,10d
1601661600,2020-10-02 18:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,285.97,,283.69,285.55,285.03,286.25,1007,,,86,5.42,318,,,,,,43,802,Clouds,scattered clouds,03d
1601665200,2020-10-02 19:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,285.3,,283.2,284.84,283.92,285.6,1007,,,87,4.34,316,,,,,,27,802,Clouds,scattered clouds,03n
1601668800,2020-10-02 20:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,285.07,,282.98,284.59,283.92,285.3,1008,,,87,4.04,320,,,,,,23,801,Clouds,few clouds,02n
1601672400,2020-10-02 21:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,284.93,,283.01,284.46,283.92,285.3,1009,,,88,3.68,320,,,,,,25,802,Clouds,scattered clouds,03n
1601676000,2020-10-02 22:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,284.86,,282.94,284.38,284.24,285.25,1009,,,88,3.57,316,,,,,,32,802,Clouds,scattered clouds,03n
1601679600,2020-10-02 23:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,284.51,,282.76,284.03,283.92,284.82,1010,,,89,3.33,313,,,,,,43,802,Clouds,scattered clouds,03n
1601683200,2020-10-03 00:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,283.8,,282.06,283.24,283.14,284.13,1010,,,89,3.27,313,,,,,,50,802,Clouds,scattered clouds,03n
1601686800,2020-10-03 01:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,283.72,,281.98,283.16,283.14,284.13,1010,,,89,3.16,319,,,,,,38,802,Clouds,scattered clouds,03n
1601690400,2020-10-03 02:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,283.33,,281.43,282.7,282.79,283.92,1010,,,88,2.48,319,,,,,,41,802,Clouds,scattered clouds,03n
1601694000,2020-10-03 03:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,283.19,,281.46,282.57,282.53,283.77,1010,,,89,1.88,309,,,,,,28,802,Clouds,scattered clouds,03n
1601697600,2020-10-03 04:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,282.31,,280.59,281.73,281.6,283.36,1010,,,89,1.61,304,,,,,,37,802,Clouds,scattered clouds,03n
1601701200,2020-10-03 05:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,283.01,,281.45,282.6,282.27,283.66,1011,,,90,1.54,311,,,,,,38,802,Clouds,scattered clouds,03n
1601704800,2020-10-03 06:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,282.63,,281.07,282,281.65,283.37,1011,,,90,1.7,308,,,,,,53,803,Clouds,broken clouds,04n
1601708400,2020-10-03 07:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,282.62,,281.06,281.8,281.71,283.18,1011,,,90,1.91,308,,,,,,64,803,Clouds,broken clouds,04d
1601712000,2020-10-03 08:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,284.05,,282.31,283.52,283.4,284.44,1012,,,89,2.29,303,,,,,,45,802,Clouds,scattered clouds,03d
1601715600,2020-10-03 09:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,285.82,,283.89,285.44,285.32,286.19,1012,,,88,3.29,312,,,,,,51,803,Clouds,broken clouds,04d
1601719200,2020-10-03 10:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,288.2,,285.34,287.93,286.7,288.53,1013,,,83,3.49,314,,,,,,61,803,Clouds,broken clouds,04d
1601722800,2020-10-03 11:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,288.76,,283.53,288.23,288.36,289.05,1013,,,71,3.13,307,,,,,,77,803,Clouds,broken clouds,04d
1601726400,2020-10-03 12:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.52,,284.88,289.14,287.81,289.87,1013,,,74,4.02,296,,,,,,75,803,Clouds,broken clouds,04d
1601730000,2020-10-03 13:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.5,,285.06,289.15,288.36,289.79,1013,,,75,4.14,286,,0.13,,,,76,500,Rain,light rain,10d
1601733600,2020-10-03 14:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.67,,285.63,289.39,287.81,290.03,1013,,,77,4.63,282,,0.1,,,,74,500,Rain,light rain,10d
1601737200,2020-10-03 15:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.76,,285.52,289.46,287.81,290.15,1012,,,76,4.46,276,,,,,,96,804,Clouds,overcast clouds,04d
1601740800,2020-10-03 16:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.14,,286.26,288.96,287.25,289.34,1012,,,83,4.18,271,,,,,,92,804,Clouds,overcast clouds,04d
1601744400,2020-10-03 17:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,288.35,,285.85,288.15,287.25,288.66,1012,,,85,4.11,272,,,,,,89,804,Clouds,overcast clouds,04d
1601748000,2020-10-03 18:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,287.81,,285.67,287.6,286.7,288.18,1012,,,87,2.49,267,,,,,,89,804,Clouds,overcast clouds,04d
1601751600,2020-10-03 19:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,286.73,,284.95,286.47,285.59,286.93,1013,,,89,2.13,262,,0.2,,,,93,500,Rain,light rain,10n
1601755200,2020-10-03 20:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,286.6,,284.83,286.32,285.59,287.2,1013,,,89,1.85,261,,0.15,,,,42,500,Rain,light rain,10n
1601758800,2020-10-03 21:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,286.22,,284.45,285.91,285.59,286.95,1013,,,89,1.48,230,,,,,,60,803,Clouds,broken clouds,04n
1601762400,2020-10-03 22:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,285.77,,283.84,285.39,285.21,286.26,1013,,,88,1.68,172,,,,,,79,803,Clouds,broken clouds,04n
1601766000,2020-10-03 23:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,286.09,,284.15,285.74,285.57,286.51,1013,,,88,1.99,173,,,,,,95,804,Clouds,overcast clouds,04n
1601769600,2020-10-04 00:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,286.37,,284.6,286.07,285.81,286.86,1012,,,89,2.16,181,,,,,,100,804,Clouds,overcast clouds,04n
1601773200,2020-10-04 01:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,286.62,,284.84,286.35,286.14,287.03,1012,,,89,2.96,185,,0.15,,,,100,500,Rain,light rain,10n
1601776800,2020-10-04 02:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,286.96,,285.18,286.72,286.43,287.4,1011,,,89,3.36,209,,0.68,,,,100,500,Rain,light rain,10n
1601780400,2020-10-04 03:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,287,,285.05,286.74,286.61,287.34,1011,,,88,2.92,264,,1.07,,,,95,501,Rain,moderate rain,10n
1601784000,2020-10-04 04:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,287.02,,285.07,286.76,285.59,287.31,1011,,,88,3.66,300,,0.53,,,,62,500,Rain,light rain,10n
1601787600,2020-10-04 05:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,286.9,,285.12,286.65,285.59,287.26,1011,,,89,3.39,307,,,,,,42,802,Clouds,scattered clouds,03n
1601791200,2020-10-04 06:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,286.33,,284.39,286,285.59,286.74,1011,,,88,2.9,307,,,,,,59,803,Clouds,broken clouds,04n
1601794800,2020-10-04 07:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,286.29,,284.52,285.98,285.59,286.81,1012,,,89,2.9,308,,,,,,48,802,Clouds,scattered clouds,03d
1601798400,2020-10-04 08:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,287.25,,285.29,287.01,286.14,287.71,1013,,,88,3.93,311,,,,,,65,803,Clouds,broken clouds,04d
1601802000,2020-10-04 09:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,288,,286.03,287.84,286.7,288.44,1013,,,88,4.7,313,,0.17,,,,79,500,Rain,light rain,10d
1601805600,2020-10-04 10:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.12,,286.05,288.91,288.36,289.4,1014,,,82,5.58,311,,0.11,,,,94,500,Rain,light rain,10d
1601809200,2020-10-04 11:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.69,,286.79,289.57,288.36,289.85,1014,,,83,5.48,309,,0.11,,,,76,500,Rain,light rain,10d
1601812800,2020-10-04 12:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,290.28,,285.41,289.95,290.03,290.35,1014,,,73,6.06,308,,,,,,89,804,Clouds,overcast clouds,04d
1601816400,2020-10-04 13:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,290.36,,285.89,290.09,289.48,290.5,1014,,,75,6.73,305,,,,,,92,804,Clouds,overcast clouds,04d
1601820000,2020-10-04 14:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,290.18,,286.12,289.95,288.92,290.44,1015,,,77,6.66,305,,,,,,92,804,Clouds,overcast clouds,04d
1601823600,2020-10-04 15:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,290.1,,284.81,289.7,290.03,290.21,1015,,,71,6.32,305,,,,,,96,804,Clouds,overcast clouds,04d
1601827200,2020-10-04 16:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.67,,284.61,289.26,288.92,289.89,1015,,,72,5.77,306,,,,,,90,804,Clouds,overcast clouds,04d
1601830800,2020-10-04 17:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,288.88,,284.26,288.44,288.62,289.17,1015,,,74,5.02,309,,,,,,62,803,Clouds,broken clouds,04d
1601834400,2020-10-04 18:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,287.93,,285.79,287.74,287.25,288.21,1016,,,87,3.64,308,,,,,,38,802,Clouds,scattered clouds,03d
1601838000,2020-10-04 19:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,287.06,,285.28,286.83,285.59,287.28,1016,,,89,2.71,307,,,,,,46,802,Clouds,scattered clouds,03n
1601841600,2020-10-04 20:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,287.09,,285.31,286.86,285.59,287.42,1017,,,89,2.26,306,,,,,,49,802,Clouds,scattered clouds,03n
1601845200,2020-10-04 21:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,286.18,,284.41,285.86,285.59,286.28,1017,,,89,1.97,306,,,,,,45,802,Clouds,scattered clouds,03n
1601848800,2020-10-04 22:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,286.22,,284.45,285.91,285.03,286.49,1017,,,89,1.46,315,,,,,,50,802,Clouds,scattered clouds,03n
1601852400,2020-10-04 23:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,285.62,,283.86,285.25,285.03,286,1017,,,89,1.28,305,,,,,,50,802,Clouds,scattered clouds,03n
1601856000,2020-10-05 00:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,286.26,,284.49,285.95,285.03,287.1,1018,,,89,1.31,277,,,,,,44,802,Clouds,scattered clouds,03n
1601859600,2020-10-05 01:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,285.97,,284.2,285.63,285.03,286.62,1018,,,89,1.31,256,,,,,,50,802,Clouds,scattered clouds,03n
1601863200,2020-10-05 02:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,285.52,,283.59,285.11,284.48,286.24,1018,,,88,1.28,266,,,,,,47,802,Clouds,scattered clouds,03n
1601866800,2020-10-05 03:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,284.89,,282.97,284.42,284.15,285.75,1018,,,88,1.39,265,,,,,,67,803,Clouds,broken clouds,04n
1601870400,2020-10-05 04:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,285.21,,283.29,284.77,284.53,285.95,1018,,,88,1.3,274,,,,,,88,804,Clouds,overcast clouds,04n
1601874000,2020-10-05 05:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,285.25,,283.32,284.81,284.64,285.57,1018,,,88,1.14,271,,,,,,94,804,Clouds,overcast clouds,04n
1601877600,2020-10-05 06:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,284.84,,282.92,284.36,284.33,285.24,1019,,,88,0.78,233,,,,,,98,804,Clouds,overcast clouds,04n
1601881200,2020-10-05 07:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,285.11,,283.19,284.66,284.78,285.59,1019,,,88,0.83,184,,,,,,100,804,Clouds,overcast clouds,04d
1601884800,2020-10-05 08:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,286.37,,284.43,286.05,286.03,286.63,1020,,,88,1.49,176,,,,,,100,804,Clouds,overcast clouds,04d
1601888400,2020-10-05 09:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,287.18,,285.23,286.94,286.14,287.56,1020,,,88,1.85,181,,,,,,100,804,Clouds,overcast clouds,04d
1601892000,2020-10-05 10:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,287.85,,285.89,287.67,286.09,288.9,1021,,,88,2.07,190,,,,,,100,804,Clouds,overcast clouds,04d
1601895600,2020-10-05 11:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,288.39,,286.42,288.27,286.65,289.58,1021,,,88,2.69,201,,,,,,100,804,Clouds,overcast clouds,04d
1601899200,2020-10-05 12:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.26,,287.27,289.22,287.25,290.55,1021,,,88,3.01,205,,,,,,100,804,Clouds,overcast clouds,04d
1601902800,2020-10-05 13:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.86,,287.69,289.86,287.81,291.04,1021,,,87,3.2,209,,,,,,100,804,Clouds,overcast clouds,04d
1601906400,2020-10-05 14:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.95,,287.78,289.96,287.92,291.03,1021,,,87,3.28,209,,0.12,,,,100,500,Rain,light rain,10d
1601910000,2020-10-05 15:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,290.62,,288.61,290.72,288.92,290.93,1021,,,88,3.34,207,,0.15,,,,100,500,Rain,light rain,10d
1601913600,2020-10-05 16:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,290.48,,288.47,290.57,288.92,290.77,1021,,,88,3.53,207,,,,,,100,804,Clouds,overcast clouds,04d
1601917200,2020-10-05 17:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,290.08,,288.08,290.13,288.92,290.54,1021,,,88,3.06,201,,,,,,100,804,Clouds,overcast clouds,04d
1601920800,2020-10-05 18:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.66,,287.67,289.66,288.36,290.17,1021,,,88,2.55,197,,0.16,,,,100,500,Rain,light rain,10d
